order_id,order_time,item_count,weather,zone_id,zone_name,rider_id,rider_name,distance_km,picking_minutes,delivery_minutes,is_peak,sla_met
6905,"2025-01-15 21:44:00",3,Normal,2,"RS Puram",107,Ramesh,1.91,2,7,1,1
6906,"2025-01-15 20:36:00",7,Normal,1,Gandhipuram,106,Manikandan,5.6,4,12,1,1
6907,"2025-01-15 11:37:00",3,Normal,7,Saravanampatti,106,Manikandan,5.76,5,14,0,1
6908,"2025-01-15 23:13:00",8,Normal,3,"Saibaba Colony",103,Karthikeyan,2.85,7,6,0,1
6909,"2025-01-15 05:34:00",6,Normal,7,Saravanampatti,101,"Arun Kumar",3.45,5,10,0,1
6910,"2025-01-15 20:38:00",5,Normal,3,"Saibaba Colony",106,Manikandan,5.72,6,11,1,1
6911,"2025-01-15 12:23:00",8,Normal,3,"Saibaba Colony",102,Suresh,1.42,4,11,0,1
6912,"2025-01-15 20:55:00",7,Normal,4,Peelamedu,102,Suresh,4.65,4,12,1,1
6913,"2025-01-15 13:50:00",6,Normal,8,"Avinashi Road",101,"Arun Kumar",3.92,6,16,0,0
6914,"2025-01-15 17:18:00",6,Rain,3,"Saibaba Colony",104,Vignesh,4.3,3,15,0,1
6915,"2025-01-15 20:21:00",3,Normal,8,"Avinashi Road",106,Manikandan,3.68,5,16,1,0
6916,"2025-01-15 17:18:00",4,Rain,2,"RS Puram",103,Karthikeyan,2.16,5,16,0,0
6917,"2025-01-15 14:46:00",3,Normal,2,"RS Puram",110,Naveen,1.55,2,5,0,1
6918,"2025-01-15 07:15:00",6,Normal,3,"Saibaba Colony",110,Naveen,4.1,3,7,0,1
6919,"2025-01-15 22:56:00",3,Normal,7,Saravanampatti,107,Ramesh,3.51,5,10,1,1
6920,"2025-01-15 10:01:00",4,Normal,7,Saravanampatti,103,Karthikeyan,5.58,3,9,0,1
6921,"2025-01-15 18:07:00",7,Normal,6,Singanallur,104,Vignesh,5.15,3,16,1,0
6922,"2025-01-15 19:54:00",2,Normal,5,Ukkadam,101,"Arun Kumar",2.02,2,9,1,1
6923,"2025-01-15 09:54:00",5,Normal,3,"Saibaba Colony",105,Prakash,3.23,6,6,0,1
6924,"2025-01-15 11:01:00",6,Normal,8,"Avinashi Road",106,Manikandan,1.54,4,13,0,1
6925,"2025-01-15 08:22:00",5,Normal,3,"Saibaba Colony",101,"Arun Kumar",4.16,4,5,0,1
6926,"2025-01-15 06:45:00",4,Normal,7,Saravanampatti,105,Prakash,3.74,4,9,0,1
6927,"2025-01-15 08:03:00",7,Normal,6,Singanallur,110,Naveen,4.3,6,9,0,1
6928,"2025-01-15 10:25:00",8,Normal,4,Peelamedu,103,Karthikeyan,3.62,7,5,0,1
6929,"2025-01-15 19:37:00",2,Normal,3,"Saibaba Colony",107,Ramesh,3.53,4,11,1,1
6930,"2025-01-15 22:47:00",3,Normal,7,Saravanampatti,101,"Arun Kumar",1.54,5,8,1,1
6931,"2025-01-15 06:53:00",5,Normal,3,"Saibaba Colony",110,Naveen,4.47,6,7,0,1
6932,"2025-01-15 21:02:00",3,Rain,1,Gandhipuram,107,Ramesh,1.24,3,9,1,1
6933,"2025-01-15 10:58:00",7,Rain,8,"Avinashi Road",108,Senthil,4.23,5,12,0,1
6934,"2025-01-15 22:16:00",6,Normal,4,Peelamedu,101,"Arun Kumar",5.61,6,7,1,1
6935,"2025-01-15 11:14:00",1,Normal,8,"Avinashi Road",109,Muthukumar,3.78,4,13,0,1
6936,"2025-01-15 05:55:00",7,Normal,1,Gandhipuram,104,Vignesh,3.11,3,7,0,1
6937,"2025-01-15 11:51:00",1,Normal,4,Peelamedu,109,Muthukumar,1.51,2,13,0,1
6938,"2025-01-15 20:52:00",6,Normal,6,Singanallur,102,Suresh,4.35,4,14,1,1
6939,"2025-01-15 12:56:00",2,Rain,7,Saravanampatti,104,Vignesh,5.64,3,18,0,0
6940,"2025-01-15 06:39:00",6,Normal,6,Singanallur,103,Karthikeyan,5.97,6,11,0,1
6941,"2025-01-15 19:59:00",2,Normal,6,Singanallur,107,Ramesh,4.64,3,18,1,0
6942,"2025-01-15 13:40:00",8,Normal,8,"Avinashi Road",106,Manikandan,5.35,7,15,0,1
6943,"2025-01-15 20:19:00",8,Normal,5,Ukkadam,109,Muthukumar,5.37,5,13,1,1
6944,"2025-01-15 17:06:00",6,Normal,5,Ukkadam,106,Manikandan,4.43,4,12,0,1
6945,"2025-01-15 18:54:00",8,Normal,4,Peelamedu,110,Naveen,5.68,5,11,1,1
6946,"2025-01-15 19:10:00",7,Rain,6,Singanallur,110,Naveen,3.34,6,18,1,0
6947,"2025-01-15 18:37:00",3,Normal,6,Singanallur,108,Senthil,5.62,2,13,1,1
6948,"2025-01-15 11:58:00",7,Normal,4,Peelamedu,109,Muthukumar,3.86,6,12,0,1
6949,"2025-01-15 20:46:00",2,Normal,5,Ukkadam,101,"Arun Kumar",2.72,2,12,1,1
6950,"2025-01-15 21:25:00",7,Normal,1,Gandhipuram,101,"Arun Kumar",3.07,3,7,1,1
6951,"2025-01-15 13:33:00",1,Normal,2,"RS Puram",106,Manikandan,4.45,2,14,0,1
6952,"2025-01-15 15:48:00",6,Normal,4,Peelamedu,104,Vignesh,3.85,5,6,0,1
6953,"2025-01-15 12:38:00",2,Normal,4,Peelamedu,105,Prakash,3.93,5,13,0,1
6954,"2025-01-15 10:36:00",8,Normal,1,Gandhipuram,106,Manikandan,4.5,7,7,0,1
6955,"2025-01-15 16:45:00",5,Normal,4,Peelamedu,109,Muthukumar,1.68,5,6,0,1
6956,"2025-01-15 11:19:00",2,Normal,4,Peelamedu,104,Vignesh,2.81,5,9,0,1
6957,"2025-01-15 18:43:00",4,Normal,2,"RS Puram",107,Ramesh,4.63,4,11,1,1
6958,"2025-01-15 07:42:00",4,Normal,2,"RS Puram",105,Prakash,3.97,4,6,0,1
6959,"2025-01-15 19:15:00",8,Normal,4,Peelamedu,101,"Arun Kumar",4.64,4,10,1,1
6960,"2025-01-15 13:10:00",7,Normal,8,"Avinashi Road",102,Suresh,1.41,6,14,0,1
6961,"2025-01-15 06:59:00",5,Normal,5,Ukkadam,109,Muthukumar,3.67,5,7,0,1
6962,"2025-01-15 08:16:00",8,Rain,2,"RS Puram",101,"Arun Kumar",5.82,5,8,0,1
6963,"2025-01-15 20:10:00",6,Normal,4,Peelamedu,103,Karthikeyan,5.52,6,11,1,1
6964,"2025-01-15 07:18:00",4,Rain,4,Peelamedu,104,Vignesh,5.64,4,11,0,1
6965,"2025-01-15 17:49:00",4,Normal,5,Ukkadam,102,Suresh,5.86,5,13,0,1
6966,"2025-01-15 05:28:00",6,Normal,8,"Avinashi Road",102,Suresh,3.89,6,9,0,1
6967,"2025-01-15 17:18:00",1,Normal,2,"RS Puram",110,Naveen,1.52,3,12,0,1
6968,"2025-01-15 23:03:00",8,Normal,3,"Saibaba Colony",108,Senthil,2.29,7,6,0,1
6969,"2025-01-15 16:12:00",3,Normal,2,"RS Puram",107,Ramesh,2.24,5,5,0,1
6970,"2025-01-15 19:06:00",2,Normal,6,Singanallur,102,Suresh,5.76,4,14,1,1
6971,"2025-01-15 17:29:00",7,Rain,2,"RS Puram",107,Ramesh,2.82,6,15,0,1
6972,"2025-01-15 06:56:00",5,Rain,3,"Saibaba Colony",109,Muthukumar,3.28,3,11,0,1
6973,"2025-01-15 22:15:00",1,Normal,2,"RS Puram",101,"Arun Kumar",4.11,3,6,1,1
6974,"2025-01-15 11:15:00",2,Normal,5,Ukkadam,108,Senthil,4.95,3,13,0,1
6975,"2025-01-15 08:19:00",8,Normal,2,"RS Puram",109,Muthukumar,4.46,6,7,0,1
6976,"2025-01-15 08:51:00",4,Normal,2,"RS Puram",109,Muthukumar,1.27,3,6,0,1
6977,"2025-01-15 06:03:00",6,Normal,5,Ukkadam,110,Naveen,2.19,4,7,0,1
6978,"2025-01-15 20:49:00",5,Normal,5,Ukkadam,108,Senthil,1.98,6,9,1,1
6979,"2025-01-15 17:59:00",7,Normal,7,Saravanampatti,110,Naveen,1.99,3,13,0,1
6980,"2025-01-15 13:21:00",6,Normal,6,Singanallur,110,Naveen,1.9,3,12,0,1
6981,"2025-01-15 13:57:00",2,Normal,7,Saravanampatti,105,Prakash,5.13,2,14,0,1
6982,"2025-01-15 19:02:00",3,Normal,7,Saravanampatti,106,Manikandan,4.91,3,15,1,1
6983,"2025-01-15 11:25:00",6,Normal,6,Singanallur,104,Vignesh,1.85,6,15,0,1
6984,"2025-01-15 18:13:00",2,Rain,5,Ukkadam,102,Suresh,1.92,5,13,1,1
6985,"2025-01-15 19:52:00",2,Normal,1,Gandhipuram,101,"Arun Kumar",3.05,2,14,1,1
6986,"2025-01-15 20:31:00",8,Normal,6,Singanallur,110,Naveen,4.64,5,14,1,1
6987,"2025-01-15 10:08:00",1,Normal,8,"Avinashi Road",101,"Arun Kumar",2.5,3,8,0,1
6988,"2025-01-15 19:48:00",3,Normal,8,"Avinashi Road",109,Muthukumar,3.45,4,15,1,1
6989,"2025-01-15 16:17:00",8,Normal,1,Gandhipuram,109,Muthukumar,2.69,4,5,0,1
6990,"2025-01-15 13:16:00",7,Normal,1,Gandhipuram,103,Karthikeyan,1.81,4,11,0,1
6991,"2025-01-15 18:20:00",5,Normal,2,"RS Puram",108,Senthil,3.31,3,12,1,1
6992,"2025-01-15 22:32:00",1,Normal,1,Gandhipuram,103,Karthikeyan,2.21,2,5,1,1
6993,"2025-01-15 11:01:00",1,Normal,5,Ukkadam,109,Muthukumar,3.9,2,11,0,1
6994,"2025-01-15 10:31:00",1,Normal,8,"Avinashi Road",107,Ramesh,2.36,2,9,0,1
6995,"2025-01-15 20:16:00",2,Normal,7,Saravanampatti,103,Karthikeyan,4.42,2,15,1,1
6996,"2025-01-15 15:31:00",7,Normal,1,Gandhipuram,109,Muthukumar,1.88,3,5,0,1
6997,"2025-01-15 13:45:00",3,Normal,3,"Saibaba Colony",105,Prakash,3.48,3,13,0,1
6998,"2025-01-15 18:18:00",7,Normal,3,"Saibaba Colony",106,Manikandan,3.62,6,13,1,1
6999,"2025-01-15 13:44:00",3,Normal,3,"Saibaba Colony",104,Vignesh,4.26,4,12,0,1
7000,"2025-01-15 12:58:00",5,Normal,3,"Saibaba Colony",104,Vignesh,5.09,5,12,0,1
7001,"2025-01-15 08:08:00",7,Normal,5,Ukkadam,101,"Arun Kumar",5.52,4,7,0,1
7002,"2025-01-15 06:51:00",7,Normal,8,"Avinashi Road",106,Manikandan,4.13,4,7,0,1
7003,"2025-01-15 13:08:00",5,Normal,8,"Avinashi Road",102,Suresh,1.38,4,16,0,0
7004,"2025-01-15 13:15:00",8,Normal,4,Peelamedu,102,Suresh,2.64,7,12,0,1
7005,"2025-01-15 06:31:00",3,Normal,1,Gandhipuram,101,"Arun Kumar",4.91,3,5,0,1
7006,"2025-01-15 10:12:00",7,Normal,5,Ukkadam,108,Senthil,4.79,5,5,0,1
7007,"2025-01-15 19:32:00",6,Normal,2,"RS Puram",109,Muthukumar,5.03,6,11,1,1
7008,"2025-01-15 18:01:00",2,Normal,8,"Avinashi Road",104,Vignesh,3.98,5,17,1,0
7009,"2025-01-15 17:07:00",1,Normal,3,"Saibaba Colony",102,Suresh,3.23,3,13,0,1
7010,"2025-01-15 16:07:00",2,Rain,8,"Avinashi Road",110,Naveen,3.73,4,13,0,1
7011,"2025-01-15 13:42:00",4,Normal,4,Peelamedu,101,"Arun Kumar",3.51,3,12,0,1
7012,"2025-01-15 10:04:00",6,Normal,6,Singanallur,101,"Arun Kumar",3.13,3,8,0,1
7013,"2025-01-15 14:33:00",8,Normal,2,"RS Puram",102,Suresh,4.41,5,7,0,1
7014,"2025-01-15 10:30:00",1,Normal,5,Ukkadam,106,Manikandan,4.33,5,5,0,1
7015,"2025-01-15 11:39:00",4,Normal,5,Ukkadam,104,Vignesh,3.15,6,13,0,1
7016,"2025-01-15 22:00:00",1,Normal,5,Ukkadam,110,Naveen,3.23,2,5,1,1
7017,"2025-01-15 20:12:00",8,Normal,6,Singanallur,109,Muthukumar,5.1,4,15,1,1
7018,"2025-01-15 17:35:00",8,Normal,5,Ukkadam,104,Vignesh,3.34,7,14,0,1
7019,"2025-01-15 14:55:00",3,Normal,2,"RS Puram",106,Manikandan,4.58,4,7,0,1
7020,"2025-01-15 11:16:00",5,Normal,2,"RS Puram",106,Manikandan,2.07,6,12,0,1
7021,"2025-01-15 11:08:00",7,Normal,1,Gandhipuram,101,"Arun Kumar",4.95,5,13,0,1
7022,"2025-01-15 17:57:00",3,Rain,1,Gandhipuram,102,Suresh,5.13,4,14,0,1
7023,"2025-01-15 18:57:00",6,Normal,3,"Saibaba Colony",104,Vignesh,3.66,5,11,1,1
7024,"2025-01-15 11:04:00",6,Normal,2,"RS Puram",109,Muthukumar,5.74,3,12,0,1
7025,"2025-01-15 09:23:00",8,Normal,3,"Saibaba Colony",102,Suresh,3.79,7,7,0,1
7026,"2025-01-15 23:55:00",3,Normal,7,Saravanampatti,105,Prakash,1.78,2,9,0,1
7027,"2025-01-15 08:38:00",3,Normal,8,"Avinashi Road",102,Suresh,1.84,4,9,0,1
7028,"2025-01-15 12:07:00",1,Normal,1,Gandhipuram,108,Senthil,4.1,4,11,0,1
7029,"2025-01-15 08:51:00",2,Normal,4,Peelamedu,110,Naveen,4.42,5,5,0,1
7030,"2025-01-15 12:05:00",1,Normal,7,Saravanampatti,103,Karthikeyan,5.79,3,14,0,1
7031,"2025-01-15 17:34:00",6,Normal,4,Peelamedu,108,Senthil,5.67,5,14,0,1
7032,"2025-01-15 16:16:00",6,Normal,3,"Saibaba Colony",110,Naveen,3.73,4,7,0,1
7033,"2025-01-15 14:31:00",7,Normal,5,Ukkadam,109,Muthukumar,1.59,5,7,0,1
7034,"2025-01-15 07:24:00",7,Normal,1,Gandhipuram,101,"Arun Kumar",1.42,5,7,0,1
7035,"2025-01-15 16:42:00",2,Normal,2,"RS Puram",104,Vignesh,1.32,3,6,0,1
7036,"2025-01-15 19:54:00",6,Normal,3,"Saibaba Colony",107,Ramesh,3.14,4,14,1,1
7037,"2025-01-15 13:11:00",1,Normal,5,Ukkadam,101,"Arun Kumar",1.98,4,10,0,1
7038,"2025-01-15 22:13:00",6,Normal,4,Peelamedu,101,"Arun Kumar",5.16,6,5,1,1
7039,"2025-01-15 07:53:00",5,Normal,1,Gandhipuram,102,Suresh,1.77,3,6,0,1
7040,"2025-01-15 20:51:00",3,Normal,1,Gandhipuram,110,Naveen,3.49,2,11,1,1
7041,"2025-01-15 22:51:00",1,Normal,4,Peelamedu,103,Karthikeyan,4.68,2,5,1,1
7042,"2025-01-15 14:36:00",2,Normal,7,Saravanampatti,101,"Arun Kumar",5.62,3,10,0,1
7043,"2025-01-15 11:19:00",2,Rain,1,Gandhipuram,110,Naveen,4.88,3,16,0,0
7044,"2025-01-15 11:20:00",6,Normal,2,"RS Puram",109,Muthukumar,4.25,3,10,0,1
7045,"2025-01-15 11:14:00",1,Normal,5,Ukkadam,103,Karthikeyan,5.56,2,10,0,1
7046,"2025-01-15 08:43:00",2,Normal,8,"Avinashi Road",101,"Arun Kumar",2.62,3,10,0,1
7047,"2025-01-15 11:10:00",4,Normal,7,Saravanampatti,105,Prakash,1.69,6,16,0,0
7048,"2025-01-15 19:31:00",7,Rain,8,"Avinashi Road",108,Senthil,3.23,5,17,1,0
7049,"2025-01-15 16:05:00",4,Normal,4,Peelamedu,101,"Arun Kumar",2.04,4,6,0,1
7050,"2025-01-15 16:20:00",7,Normal,2,"RS Puram",103,Karthikeyan,4.57,6,7,0,1
7051,"2025-01-15 20:25:00",4,Normal,4,Peelamedu,101,"Arun Kumar",3.95,6,13,1,1
7052,"2025-01-15 06:24:00",8,Normal,8,"Avinashi Road",107,Ramesh,5.64,7,9,0,1
7053,"2025-01-15 14:32:00",5,Normal,5,Ukkadam,108,Senthil,1.25,5,6,0,1
7054,"2025-01-15 05:37:00",1,Normal,2,"RS Puram",106,Manikandan,3.3,4,7,0,1
7055,"2025-01-15 18:42:00",1,Normal,5,Ukkadam,104,Vignesh,2.98,5,12,1,1
7056,"2025-01-15 22:26:00",5,Normal,7,Saravanampatti,103,Karthikeyan,3.83,5,8,1,1
7057,"2025-01-15 18:02:00",4,Normal,5,Ukkadam,107,Ramesh,3.12,3,12,1,1
7058,"2025-01-15 07:53:00",4,Normal,7,Saravanampatti,107,Ramesh,5.19,4,8,0,1
7059,"2025-01-15 09:26:00",4,Normal,4,Peelamedu,109,Muthukumar,1.45,5,6,0,1
7060,"2025-01-15 09:00:00",2,Normal,1,Gandhipuram,109,Muthukumar,1.75,4,7,0,1
7061,"2025-01-15 19:09:00",5,Normal,8,"Avinashi Road",105,Prakash,3.32,5,16,1,0
7062,"2025-01-15 09:57:00",2,Normal,5,Ukkadam,101,"Arun Kumar",5.17,4,7,0,1
7063,"2025-01-15 12:35:00",7,Normal,8,"Avinashi Road",104,Vignesh,2.73,6,14,0,1
7064,"2025-01-15 08:03:00",7,Normal,8,"Avinashi Road",105,Prakash,5.87,4,9,0,1
7065,"2025-01-15 11:26:00",8,Normal,2,"RS Puram",102,Suresh,5.35,6,10,0,1
7066,"2025-01-15 19:37:00",1,Normal,7,Saravanampatti,106,Manikandan,4.6,3,17,1,0
7067,"2025-01-15 14:17:00",5,Normal,1,Gandhipuram,105,Prakash,2.57,4,5,0,1
7068,"2025-01-15 11:08:00",1,Rain,3,"Saibaba Colony",105,Prakash,5.78,4,14,0,1
7069,"2025-01-15 05:39:00",8,Normal,7,Saravanampatti,108,Senthil,5.62,4,9,0,1
7070,"2025-01-15 22:09:00",7,Normal,4,Peelamedu,102,Suresh,4.44,4,7,1,1
7071,"2025-01-15 19:39:00",2,Normal,4,Peelamedu,107,Ramesh,1.9,4,11,1,1
7072,"2025-01-15 18:15:00",5,Normal,1,Gandhipuram,104,Vignesh,4.28,4,12,1,1
7073,"2025-01-15 14:30:00",5,Normal,4,Peelamedu,106,Manikandan,4.5,6,7,0,1
7074,"2025-01-15 22:27:00",8,Normal,6,Singanallur,109,Muthukumar,5.09,6,7,1,1
7075,"2025-01-15 13:46:00",7,Normal,4,Peelamedu,104,Vignesh,1.56,5,12,0,1
7076,"2025-01-15 08:21:00",8,Normal,7,Saravanampatti,102,Suresh,4.26,5,9,0,1
7077,"2025-01-15 16:14:00",7,Rain,3,"Saibaba Colony",104,Vignesh,2.18,4,8,0,1
7078,"2025-01-15 13:55:00",7,Normal,4,Peelamedu,107,Ramesh,2.13,5,12,0,1
7079,"2025-01-15 16:49:00",8,Normal,5,Ukkadam,107,Ramesh,2.78,5,7,0,1
7080,"2025-01-15 08:29:00",5,Normal,3,"Saibaba Colony",107,Ramesh,5.71,3,6,0,1
7081,"2025-01-15 14:16:00",6,Normal,8,"Avinashi Road",108,Senthil,4.24,5,7,0,1
7082,"2025-01-15 15:31:00",6,Rain,5,Ukkadam,108,Senthil,3.93,4,8,0,1
7083,"2025-01-15 08:10:00",3,Normal,8,"Avinashi Road",108,Senthil,4.29,3,7,0,1
7084,"2025-01-15 08:15:00",5,Normal,7,Saravanampatti,107,Ramesh,3.54,3,9,0,1
7085,"2025-01-15 11:47:00",2,Normal,6,Singanallur,108,Senthil,4.13,4,13,0,1
7086,"2025-01-15 11:25:00",6,Normal,4,Peelamedu,101,"Arun Kumar",2.3,6,10,0,1
7087,"2025-01-15 07:54:00",8,Normal,8,"Avinashi Road",104,Vignesh,3.14,6,10,0,1
7088,"2025-01-15 11:20:00",6,Normal,8,"Avinashi Road",104,Vignesh,1.54,5,17,0,0
7089,"2025-01-15 21:51:00",8,Normal,3,"Saibaba Colony",105,Prakash,5.33,6,5,1,1
7090,"2025-01-15 22:08:00",1,Normal,8,"Avinashi Road",101,"Arun Kumar",5.19,5,9,1,1
7091,"2025-01-15 13:10:00",7,Normal,8,"Avinashi Road",107,Ramesh,2.25,3,13,0,1
7092,"2025-01-15 08:06:00",1,Rain,6,Singanallur,107,Ramesh,2.43,3,12,0,1
7093,"2025-01-15 14:05:00",3,Rain,8,"Avinashi Road",103,Karthikeyan,5.91,4,12,0,1
7094,"2025-01-15 19:57:00",1,Normal,1,Gandhipuram,107,Ramesh,1.55,5,10,1,1
7095,"2025-01-15 14:53:00",1,Normal,2,"RS Puram",107,Ramesh,5.6,4,7,0,1
7096,"2025-01-15 21:32:00",6,Normal,4,Peelamedu,105,Prakash,4.36,3,7,1,1
7097,"2025-01-15 18:44:00",3,Normal,4,Peelamedu,107,Ramesh,3.8,5,10,1,1
7098,"2025-01-15 06:16:00",8,Normal,8,"Avinashi Road",106,Manikandan,5.43,6,10,0,1
7099,"2025-01-15 12:45:00",2,Normal,2,"RS Puram",103,Karthikeyan,2.66,5,11,0,1
7100,"2025-01-15 18:22:00",4,Normal,7,Saravanampatti,106,Manikandan,1.44,4,14,1,1
7101,"2025-01-15 21:23:00",6,Normal,6,Singanallur,105,Prakash,3.77,3,8,1,1
7102,"2025-01-15 18:55:00",8,Normal,7,Saravanampatti,108,Senthil,2.72,5,15,1,1
7103,"2025-01-15 10:03:00",1,Normal,1,Gandhipuram,108,Senthil,2.39,4,6,0,1
7104,"2025-01-15 23:01:00",1,Normal,5,Ukkadam,102,Suresh,1.7,4,5,0,1
7105,"2025-01-15 08:47:00",7,Normal,4,Peelamedu,105,Prakash,5.23,6,6,0,1
7106,"2025-01-15 11:40:00",3,Normal,5,Ukkadam,107,Ramesh,2.11,2,13,0,1
7107,"2025-01-15 15:18:00",8,Normal,1,Gandhipuram,105,Prakash,4.65,6,7,0,1
7108,"2025-01-15 14:11:00",3,Normal,5,Ukkadam,110,Naveen,1.48,4,6,0,1
7109,"2025-01-15 19:43:00",1,Normal,1,Gandhipuram,101,"Arun Kumar",5.33,2,12,1,1
7110,"2025-01-15 15:53:00",4,Rain,7,Saravanampatti,106,Manikandan,1.4,3,14,0,1
7111,"2025-01-15 13:57:00",1,Normal,1,Gandhipuram,104,Vignesh,3.84,2,10,0,1
7112,"2025-01-15 12:23:00",1,Normal,4,Peelamedu,101,"Arun Kumar",2.07,3,10,0,1
7113,"2025-01-15 17:11:00",7,Normal,7,Saravanampatti,102,Suresh,1.86,4,14,0,1
7114,"2025-01-15 16:21:00",2,Normal,4,Peelamedu,107,Ramesh,3.77,3,6,0,1
7115,"2025-01-15 08:01:00",8,Normal,6,Singanallur,102,Suresh,3.16,6,8,0,1
7116,"2025-01-15 11:28:00",1,Normal,3,"Saibaba Colony",106,Manikandan,5.07,5,12,0,1
7117,"2025-01-15 19:40:00",6,Normal,8,"Avinashi Road",106,Manikandan,3.96,3,13,1,1
7118,"2025-01-15 18:09:00",7,Normal,8,"Avinashi Road",109,Muthukumar,5.96,6,13,1,1
7119,"2025-01-15 06:30:00",5,Normal,1,Gandhipuram,104,Vignesh,1.62,6,7,0,1
7120,"2025-01-15 11:41:00",1,Normal,8,"Avinashi Road",105,Prakash,3.89,4,15,0,1
7121,"2025-01-15 18:42:00",5,Normal,3,"Saibaba Colony",109,Muthukumar,3.82,5,13,1,1
7122,"2025-01-15 22:53:00",1,Normal,1,Gandhipuram,109,Muthukumar,1.22,4,7,1,1
7123,"2025-01-15 13:02:00",8,Rain,2,"RS Puram",101,"Arun Kumar",4.84,4,14,0,1
7124,"2025-01-15 18:27:00",7,Normal,6,Singanallur,106,Manikandan,4.86,3,12,1,1
7125,"2025-01-15 13:42:00",4,Normal,7,Saravanampatti,107,Ramesh,3.49,4,15,0,1
7126,"2025-01-15 12:59:00",6,Normal,8,"Avinashi Road",105,Prakash,2.18,3,14,0,1
7127,"2025-01-15 23:15:00",7,Rain,5,Ukkadam,106,Manikandan,5.06,5,7,0,1
7128,"2025-01-15 11:35:00",2,Normal,6,Singanallur,104,Vignesh,3.12,3,15,0,1
7129,"2025-01-15 09:33:00",1,Normal,4,Peelamedu,105,Prakash,2.6,2,7,0,1
7130,"2025-01-15 23:12:00",2,Normal,4,Peelamedu,107,Ramesh,1.94,3,6,0,1
7131,"2025-01-15 20:11:00",4,Normal,5,Ukkadam,106,Manikandan,5.16,4,11,1,1
7132,"2025-01-15 21:03:00",3,Normal,1,Gandhipuram,101,"Arun Kumar",3.66,4,7,1,1
7133,"2025-01-15 08:27:00",5,Normal,7,Saravanampatti,105,Prakash,2.18,4,11,0,1
7134,"2025-01-15 09:57:00",5,Normal,6,Singanallur,110,Naveen,4.63,6,11,0,1
7135,"2025-01-15 11:29:00",4,Rain,2,"RS Puram",108,Senthil,2.62,3,12,0,1
7136,"2025-01-15 15:59:00",2,Rain,1,Gandhipuram,109,Muthukumar,3.36,4,8,0,1
7137,"2025-01-15 11:41:00",7,Normal,5,Ukkadam,106,Manikandan,4.67,6,13,0,1
7138,"2025-01-15 13:37:00",5,Normal,5,Ukkadam,101,"Arun Kumar",4.9,5,12,0,1
7139,"2025-01-15 11:46:00",3,Normal,2,"RS Puram",107,Ramesh,2.44,3,14,0,1
7140,"2025-01-15 13:18:00",3,Normal,6,Singanallur,110,Naveen,5.17,5,17,0,0
7141,"2025-01-15 11:00:00",7,Normal,8,"Avinashi Road",109,Muthukumar,4.29,3,14,0,1
7142,"2025-01-15 08:50:00",6,Normal,8,"Avinashi Road",109,Muthukumar,2.5,6,10,0,1
7143,"2025-01-15 06:04:00",3,Normal,4,Peelamedu,107,Ramesh,1.38,2,6,0,1
7144,"2025-01-15 09:28:00",7,Normal,4,Peelamedu,105,Prakash,2.27,5,5,0,1
7145,"2025-01-15 10:34:00",3,Normal,4,Peelamedu,102,Suresh,2.04,2,6,0,1
7146,"2025-01-15 09:13:00",1,Normal,1,Gandhipuram,106,Manikandan,4.88,5,7,0,1
7147,"2025-01-15 13:02:00",7,Normal,3,"Saibaba Colony",103,Karthikeyan,3.98,5,13,0,1
7148,"2025-01-15 23:15:00",1,Normal,7,Saravanampatti,108,Senthil,2.85,3,8,0,1
7149,"2025-01-15 09:22:00",2,Rain,7,Saravanampatti,107,Ramesh,4.84,4,13,0,1
7150,"2025-01-15 20:07:00",3,Normal,4,Peelamedu,107,Ramesh,4.66,2,11,1,1
7151,"2025-01-15 23:59:00",2,Normal,5,Ukkadam,101,"Arun Kumar",1.56,3,7,0,1
7152,"2025-01-15 19:08:00",7,Normal,3,"Saibaba Colony",106,Manikandan,4.53,3,10,1,1
7153,"2025-01-15 11:06:00",8,Normal,3,"Saibaba Colony",108,Senthil,3.99,7,14,0,1
7154,"2025-01-15 20:53:00",1,Normal,4,Peelamedu,104,Vignesh,1.88,3,12,1,1
7155,"2025-01-15 13:19:00",8,Normal,1,Gandhipuram,110,Naveen,1.6,5,12,0,1
7156,"2025-01-15 14:30:00",2,Rain,8,"Avinashi Road",104,Vignesh,3.66,2,10,0,1
7157,"2025-01-15 20:01:00",8,Rain,3,"Saibaba Colony",104,Vignesh,2.1,4,13,1,1
7158,"2025-01-15 20:46:00",5,Rain,3,"Saibaba Colony",104,Vignesh,4.7,5,15,1,1
7159,"2025-01-15 18:41:00",6,Rain,7,Saravanampatti,102,Suresh,4.93,4,15,1,1
7160,"2025-01-15 14:22:00",3,Normal,4,Peelamedu,103,Karthikeyan,1.36,5,6,0,1
7161,"2025-01-15 11:27:00",6,Normal,4,Peelamedu,110,Naveen,4.74,5,10,0,1
7162,"2025-01-15 11:30:00",6,Rain,8,"Avinashi Road",110,Naveen,4.21,4,14,0,1
7163,"2025-01-15 17:50:00",7,Normal,6,Singanallur,104,Vignesh,4.83,4,15,0,1
7164,"2025-01-15 07:41:00",6,Normal,4,Peelamedu,108,Senthil,2.97,4,5,0,1
7165,"2025-01-15 13:08:00",5,Normal,3,"Saibaba Colony",103,Karthikeyan,3.22,3,10,0,1
7166,"2025-01-15 12:03:00",5,Normal,2,"RS Puram",105,Prakash,4.36,5,11,0,1
